first_word	n_prompts_HP	mean_log_prob_HP	n_prompts_LP	mean_log_prob_LP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(◕‿◕✿)	20	-39.771501541137695	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.66917705535889	20	-41.32920684814453	0.3597086835739101	0.13956538059199447	0.09836867191605564	0.18000886376627503	0.14658698072321485	0.0757614194285499	HP	0.3597086835739101	6	True	161.0	LP	15.0	63.0	2.0	12.0	8.0	61.0	False
(◕‿◕｡)	20	-50.3341142654419	20	-51.6792516708374	20	-51.90008106231689	20	-51.27322864532471	20	-51.41097412109375	20	-52.00737590789795	0.41864450652628493	0.10905853116736076	0.08744896183019141	0.16367909069488942	0.1426169366174189	0.07855197316385451	HP	0.41864450652628493	7	True	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(◕‿◕�	20	-59.5873218536377	20	-61.090138053894044	20	-61.11279983520508	20	-60.155195808410646	20	-60.88948974609375	20	-61.70498828887939	0.41683992467101766	0.09274799408645708	0.09066979610012615	0.23623529466607476	0.11335612163207479	0.05015086884424979	HP	0.41683992467101766	6	False	1.0	NB	0.0	0.0	0.0	0.0	0.0	1.0	False
(◕▽◕)	20	-37.04943351745605	20	-36.73106689453125	20	-37.81525897979736	20	-36.12014255523682	20	-37.02614059448242	20	-37.57002620697021	0.14305583586478468	0.19668464072406275	0.06651380714170961	0.3623193397137724	0.1464271357180138	0.08499924083765678	HN-S	0.3623193397137724	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(◕▿◕✿)	20	-22.421286487579344	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.421407794952394	20	-23.703236484527586	0.28785373188328395	0.212767169408842	0.06538284789029565	0.24823546551285802	0.10588262490216994	0.07987816040255041	HP	0.28785373188328395	4	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(◕ヮ◕)	20	-39.70077953338623	20	-40.75680389404297	20	-41.09291400909424	20	-40.36256370544434	20	-40.940707778930665	20	-41.04829711914063	0.37571389137022043	0.1306867928107358	0.09338151849069	0.19384206982770993	0.10873347245421505	0.09764225504642865	HP	0.37571389137022043	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(◜‿◝)	20	-39.771501541137695	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.66917705535889	20	-41.32920684814453	0.3597086835739101	0.13956538059199447	0.09836867191605564	0.18000886376627503	0.14658698072321485	0.0757614194285499	HP	0.3597086835739101	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(◞‸◟)	20	-22.421286487579344	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.421407794952394	20	-23.703236484527586	0.28785373188328395	0.212767169408842	0.06538284789029565	0.24823546551285802	0.10588262490216994	0.07987816040255041	HP	0.28785373188328395	4	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(◞‸◟;)	20	-29.52117862701416	20	-30.41456480026245	20	-31.210035419464113	20	-30.378455352783202	20	-30.71250696182251	20	-31.68868770599365	0.41040895873718264	0.167967070229442	0.0758150885669135	0.1741431038520773	0.12468939289622888	0.04697638571815588	HP	0.41040895873718264	5	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(◞‸◟ㆀ)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(◞‿◟)	20	-39.77152786254883	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.665921211242676	20	-41.33892822265625	0.3597943318042869	0.1396022862079313	0.09839468378526381	0.18005646395167343	0.14710391163972997	0.07504832261111459	HP	0.3597943318042869	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(◞◟ㆀ)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(◠‿◠)	20	-39.771501541137695	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.66917705535889	20	-41.32920684814453	0.3597086835739101	0.13956538059199447	0.09836867191605564	0.18000886376627503	0.14658698072321485	0.0757614194285499	HP	0.3597086835739101	6	False	3.0	HP	1.0	0.0	0.0	1.0	1.0	0.0	True
(◠‿◠✿)	20	-39.771501541137695	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.66917705535889	20	-41.32920684814453	0.3597086835739101	0.13956538059199447	0.09836867191605564	0.18000886376627503	0.14658698072321485	0.0757614194285499	HP	0.3597086835739101	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(◠‿・)	20	-47.61367397308349	20	-48.390556526184085	20	-48.723618507385254	20	-47.84077053070068	20	-48.41437702178955	20	-49.50807933807373	0.31390479293680346	0.14434513166391247	0.1034558755300134	0.2501330997296524	0.1409473877214408	0.04721371241817741	HP	0.31390479293680346	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(◣_◢)	20	-35.900058078765866	20	-36.950192832946776	20	-36.857039260864255	20	-36.16270084381104	20	-36.265159606933594	20	-37.66781482696533	0.29692980176139	0.10389294552030429	0.11403604368086985	0.2283439370417842	0.2061067472259101	0.05069052476974161	HP	0.29692980176139	6	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(☀´▽`)	20	-47.39660911560058	20	-48.91665191650391	20	-49.21917591094971	20	-48.545046043396	20	-48.63645915985107	20	-50.4419771194458	0.4915329948100336	0.1074995076196759	0.07943684256841188	0.1558808822696643	0.14226322288311924	0.023386549849095172	HP	0.4915329948100336	8	True	1.0	NB	0.0	0.0	0.0	0.0	0.0	1.0	False
(☀️´▽`)	20	-60.967018699646	20	-63.21971187591553	20	-62.72075786590576	20	-61.945100975036624	20	-62.54338264465332	20	-64.23533954620362	0.5265739866764786	0.055351218365346545	0.09116332526434717	0.19800842332042634	0.10885621709247212	0.02004682928092939	HP	0.5265739866764786	9										
(☁‿☁)	20	-39.77152786254883	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.665921211242676	20	-41.33892822265625	0.3597943318042869	0.1396022862079313	0.09839468378526381	0.18005646395167343	0.14710391163972997	0.07504832261111459	HP	0.3597943318042869	6	False	2.0	HP	1.0	1.0	0.0	0.0	0.0	0.0	True
(☁️‿☁️)	20	-47.65366973876953	20	-48.11234970092774	20	-47.97627410888672	20	-47.83595352172851	20	-48.16691226959229	20	-48.780351066589354	0.243166927366841	0.15371007362772335	0.17611616069529376	0.20264676073975918	0.14554795509285287	0.07881212247752976	HP	0.243166927366841	8										
(★^O^★)	20	-44.238266944885254	20	-46.15525302886963	20	-46.353224182128905	20	-45.6398307800293	20	-46.38631820678711	20	-47.30872859954834	0.5962991272572019	0.08768548239382301	0.07193660142030012	0.14681577908910382	0.06959489177637422	0.02766811806319705	HP	0.5962991272572019	8	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(★ω★)	20	-35.490533638000485	20	-36.26692161560059	20	-36.914737701416016	20	-36.14035186767578	20	-36.721516609191895	20	-37.21656322479248	0.3713468020347019	0.17084358405178413	0.08938316369944332	0.193895270919279	0.10843527282694126	0.06609590646785037	HP	0.3713468020347019	6	False	8.0	HP	8.0	0.0	0.0	0.0	0.0	0.0	True
(★‿★)	20	-30.096705627441406	20	-30.24569215774536	20	-30.534425067901612	20	-30.627134799957275	20	-30.610066986083986	20	-31.52989807128906	0.2542933207219971	0.21909422237187337	0.16414808312121867	0.14961408829768547	0.15218959028160683	0.060660695205618634	HP	0.2542933207219971	6	False	3.0	HP	3.0	0.0	0.0	0.0	0.0	0.0	True
(★≧▽^)	20	-50.32228660583496	20	-52.17373123168945	20	-53.93697109222412	20	-51.843078422546384	20	-52.60548343658447	20	-52.81280040740967	0.6300008291730232	0.09891654449043552	0.016963036430280427	0.13767960994177614	0.06423346295829935	0.052206517006185386	HP	0.6300008291730232	7	True	2.0	HP	2.0	0.0	0.0	0.0	0.0	0.0	True
(★▽★)	20	-37.71267433166504	20	-37.273071479797366	20	-38.65452976226807	20	-37.339700317382814	20	-38.173465728759766	20	-38.418005561828615	0.18119978968810244	0.2812385059117535	0.0706504728770778	0.26311053978202187	0.11429797291330794	0.0895027188277366	LP	0.2812385059117535	6	True	3.0	HP	3.0	0.0	0.0	0.0	0.0	0.0	False
(☆▽☆)	20	-34.06043500900269	20	-34.05546350479126	20	-34.95578746795654	20	-34.18849487304688	20	-34.55985851287842	20	-35.12535514831543	0.23557769734556297	0.23675178894247167	0.09622491589493658	0.20726142518210272	0.14296749263708913	0.08121667999783688	LP	0.23675178894247167	6	True	2.0	HP	2.0	0.0	0.0	0.0	0.0	0.0	False
(☉‿☉)	20	-26.90462980270386	20	-27.400129985809325	20	-27.952087783813475	20	-27.5670446395874	20	-27.508043670654295	20	-28.47018690109253	0.309443082647288	0.18853317594860125	0.1085614305695183	0.1595503166475409	0.1692471895410893	0.06466480464596225	HP	0.309443082647288	6	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(☕~☕)	20	-36.31498260498047	20	-37.51473751068115	20	-37.7421293258667	20	-36.86136741638184	20	-37.18917179107666	20	-37.86483039855957	0.3636653830757761	0.10956075788198846	0.08727704170910025	0.21057657341703917	0.15172125391955277	0.07719898999654329	HP	0.3636653830757761	6	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(☕˶◕‿◕˶)	20	-39.77152786254883	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.665921211242676	20	-41.33892822265625	0.3597943318042869	0.1396022862079313	0.09839468378526381	0.18005646395167343	0.14710391163972997	0.07504832261111459	HP	0.3597943318042869	6	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(☕‿)	20	-40.64619960784912	20	-41.31010112762451	20	-41.69659214019775	20	-40.94031162261963	20	-41.29828319549561	20	-42.14539489746094	0.29814246917124837	0.15349529835535067	0.1042903592009255	0.2221736852459272	0.15532005657015738	0.06657813145639094	HP	0.29814246917124837	5	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(☕‿‿‿)	20	-43.203063774108884	20	-42.96902446746826	20	-43.51818771362305	20	-43.02490997314453	20	-43.16180782318115	20	-44.819569969177245	0.18419219061878045	0.23276259611901548	0.13440475234878504	0.22011134405880273	0.19195014515206635	0.03657897170254995	LP	0.23276259611901548	7	False	2.0	LP	0.0	2.0	0.0	0.0	0.0	0.0	True
(☕‿☕)	20	-39.771501541137695	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.66917705535889	20	-41.32920684814453	0.3597086835739101	0.13956538059199447	0.09836867191605564	0.18000886376627503	0.14658698072321485	0.0757614194285499	HP	0.3597086835739101	6	False	4.0	LP	0.0	4.0	0.0	0.0	0.0	0.0	False
(☕☁)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(☕✿✿☕)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(☕・ω・)	20	-33.44937925338745	20	-34.780470275878905	20	-34.49214973449707	20	-33.99900426864624	20	-34.39358978271484	20	-35.82210750579834	0.37368587168884987	0.09872364743267915	0.13171559938732086	0.21567885393018407	0.14535877546378095	0.0348372520971851	HP	0.37368587168884987	7	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(☕︎˶◕‿◕˶)	20	-60.72686233520508	20	-62.03315391540527	20	-63.70283889770508	20	-61.37748355865479	20	-62.82483425140381	20	-62.711350440979004	0.47535347234765357	0.1287364252973126	0.024241889724680624	0.24800216008612144	0.0583282631122861	0.06533778943194568	HP	0.47535347234765357	8										
(☕︎‿)	20	-52.475572967529295	20	-52.33684043884277	20	-52.62341136932373	20	-52.333727264404295	20	-52.87274341583252	20	-53.50443935394287	0.19255143890213866	0.2212063246732542	0.16608918968257447	0.2218960516119325	0.12943681989176417	0.06882017523833606	HN-S	0.2218960516119325	6										
(☕️‿‿‿)	20	-56.3727445602417	20	-55.11688671112061	20	-55.93166275024414	20	-55.232296562194826	20	-55.598443031311035	20	-56.905748558044436	0.08368675502677751	0.29381154860807374	0.13008167619098057	0.26178635171044357	0.18152297877218285	0.04911068969154188	LP	0.29381154860807374	8										
(☕️‿☕️)	20	-47.65366973876953	20	-48.11234970092774	20	-47.97627410888672	20	-47.83595352172851	20	-48.16691226959229	20	-48.780351066589354	0.243166927366841	0.15371007362772335	0.17611616069529376	0.20264676073975918	0.14554795509285287	0.07881212247752976	HP	0.243166927366841	8										
(☕️☁️)	20	-41.353216552734374	20	-42.70783004760742	20	-42.660000228881835	20	-41.45520515441895	20	-42.29937114715576	20	-42.978182029724124	0.3314632536195311	0.08553310207592357	0.08972355018947016	0.29932452508665963	0.12868433116884329	0.0652712378595722	HP	0.3314632536195311	7										
(☕️✿✿☕️)	20	-41.353216552734374	20	-42.70783004760742	20	-42.660000228881835	20	-41.45520515441895	20	-42.29937114715576	20	-42.978182029724124	0.3314632536195311	0.08553310207592357	0.08972355018947016	0.29932452508665963	0.12868433116884329	0.0652712378595722	HP	0.3314632536195311	7										
(☞‿☞)	20	-39.771501541137695	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.66917705535889	20	-41.32920684814453	0.3597086835739101	0.13956538059199447	0.09836867191605564	0.18000886376627503	0.14658698072321485	0.0757614194285499	HP	0.3597086835739101	6	False	2.0	LP	0.0	1.0	0.0	0.0	0.0	1.0	False
(☞ﾟヮﾟ)	20	-44.434929084777835	20	-45.71421871185303	20	-45.514705657958984	20	-45.12617015838623	20	-45.89905014038086	20	-47.01040744781494	0.41215717943325225	0.11467650368762115	0.1399980098138908	0.20647177215389506	0.09532420105856557	0.03137233385277525	HP	0.41215717943325225	7	False	5.0	HN-S	0.0	1.0	0.0	2.0	1.0	1.0	False
(♡^▽^♡)	20	-42.699802017211915	20	-43.65295753479004	20	-44.37900314331055	20	-44.51028289794922	20	-43.8808349609375	20	-45.522297096252444	0.4757283698283537	0.1834040279348598	0.08873424696617799	0.0778174857879315	0.14603029438929202	0.028285575093385	HP	0.4757283698283537	8	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(♡˃͈̑‿	20	-50.55137138366699	20	-50.68878936767578	20	-51.73118305206299	20	-51.83085403442383	20	-51.583594512939456	20	-52.61300392150879	0.3400685192645772	0.29640570490255913	0.10451550735731426	0.09460066198855828	0.12113722516620956	0.04327238132078165	HP	0.3400685192645772	5	True	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(♡˙︶˙♡)	20	-46.000360107421876	20	-47.566813468933105	20	-46.00130443572998	20	-47.26398487091065	20	-46.73212032318115	20	-48.89703922271728	0.3303889181122336	0.06898003664507293	0.3300770697709599	0.09337706298654656	0.15893737941736993	0.018239533067816917	HP	0.3303889181122336	10	True	2.0	HP	1.0	0.0	0.0	0.0	0.0	1.0	True
(♡‿♡)	20	-30.013937282562257	20	-30.092949295043944	20	-30.60734577178955	20	-31.423319816589355	20	-30.43175802230835	20	-32.16767702102661	0.28609899935081123	0.26436372206049463	0.1580528409127311	0.06989229179940089	0.18839054267251365	0.033201603204048566	HP	0.28609899935081123	6	True	7.0	HP	7.0	0.0	0.0	0.0	0.0	0.0	True
(⚖)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(⚖️)	20	-33.86151809692383	20	-34.366483497619626	20	-34.9728443145752	20	-33.955406951904294	20	-34.643929672241214	20	-35.422052478790285	0.28487120915437647	0.1719273114657524	0.0937574344753543	0.2593421741411292	0.1302721345437168	0.05982973621967085	HP	0.28487120915437647	5										
(⚠)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	2.0	HN-S	0.0	0.0	0.0	2.0	0.0	0.0	False
(⚠️)	20	-33.86151809692383	20	-34.366483497619626	20	-34.9728443145752	20	-33.955406951904294	20	-34.643929672241214	20	-35.422052478790285	0.28487120915437647	0.1719273114657524	0.0937574344753543	0.2593421741411292	0.1302721345437168	0.05982973621967085	HP	0.28487120915437647	5										
(⚰)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(✈)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	2.0	HN-S	0.0	0.0	0.0	2.0	0.0	0.0	False
(✈⚡)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(✈️⚡)	20	-41.51638126373291	20	-42.674767875671385	20	-43.31583652496338	20	-41.80061092376709	20	-42.72843189239502	20	-43.292450523376466	0.3705262872556043	0.11634242484818048	0.06128095636237329	0.2788557806502204	0.1102635891485419	0.06273096173507978	HP	0.3705262872556043	6										
(✌)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	1.0	NB	0.0	0.0	0.0	0.0	0.0	1.0	False
(✌️)	20	-33.86151809692383	20	-34.366483497619626	20	-34.9728443145752	20	-33.955406951904294	20	-34.643929672241214	20	-35.422052478790285	0.28487120915437647	0.1719273114657524	0.0937574344753543	0.2593421741411292	0.1302721345437168	0.05982973621967085	HP	0.28487120915437647	5										
(✦‿✦)	20	-39.771501541137695	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.66917705535889	20	-41.32920684814453	0.3597086835739101	0.13956538059199447	0.09836867191605564	0.18000886376627503	0.14658698072321485	0.0757614194285499	HP	0.3597086835739101	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(✧)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	1.0	LN	0.0	0.0	0.0	0.0	1.0	0.0	False
(✧·∀·)	20	-44.03039054870605	20	-45.3482587814331	20	-45.54315662384033	20	-44.39456291198731	20	-44.74166030883789	20	-46.83484153747558	0.3657193812318092	0.09790504580923327	0.08056789509222054	0.25409137796653475	0.17957564885669183	0.022140651043510408	HP	0.3657193812318092	7	False	1.0	NB	0.0	0.0	0.0	0.0	0.0	1.0	False
(✧ω✧)	20	-43.31608200073242	20	-44.20836162567139	20	-44.571814155578615	20	-43.634921836853025	20	-44.010342025756835	20	-44.90648899078369	0.32001368318665363	0.13111622320354846	0.09116140347499481	0.2326473804750014	0.15982887790670072	0.06523243175310096	HP	0.32001368318665363	6	False	10.0	HP	9.0	1.0	0.0	0.0	0.0	0.0	True
